riesgo_inicial,duracion_dias,cuantia,n_intervinientes,delito_tipo
87.91031947043047,454.53062726026303,64027.94310936099,3.598148937207719,Homicidio
85.8685709380027,609.5227812904989,40094.63674869311,4.433702270397228,Homicidio
80.99651365087641,474.82621729419003,34493.36568933867,5.068562974806027,Homicidio
69.37696286273895,523.679621531759,40805.75765766197,6.54993440501754,Homicidio
72.16746707663764,483.89692418971623,58135.1721736967,3.769135683566045,Homicidio
82.2745993460413,565.3571377141214,33925.167654387726,5.184633858532305,Homicidio
82.59882794248423,539.0911435888655,37630.49289121918,3.6795433869157237,Homicidio
85.21941565616898,514.8492336616594,52504.92850345877,5.346448209496976,Homicidio
73.1997527842151,511.61268485805016,52930.72473298681,4.285648581973632,Homicidio
98.65774511144757,523.6916460455893,38086.965027973514,5.65655360863383,Homicidio
70.25318329772679,539.3542301871227,61585.95579007404,4.179317681648289,Homicidio
89.63376129244321,520.6390463468249,58220.6015999449,6.896792982653947,Homicidio
77.5461188399713,462.3131917821255,41104.85570374477,4.184189715034561,Homicidio
79.22898290585896,517.0575987408322,52766.90799330019,5.827183249036024,Homicidio
80.13001891877907,572.6767038578658,47353.43166762044,7.720169166589619,Homicidio
86.25667347765007,457.1421221791859,39291.075019388874,5.482472415243185,Homicidio
77.7653721467415,535.7000247046046,54732.376245735446,4.927171087343127,Homicidio
71.53206281931595,424.25763876570676,45534.85047932979,5.856398794323472,Homicidio
82.14093744130204,437.7130610644006,51731.80925851182,5.3853173797288365,Homicidio
71.16142563798867,507.6862552972764,50582.08718446,3.8570297021693767,Homicidio
83.57787360348283,528.0392263184117,60830.512431752766,6.053802052034903,Homicidio
66.22330632042909,453.10874800424386,55150.3526720866,5.513785950912209,Homicidio
85.15047686306048,692.6365745327361,55708.90510693167,6.135565640180599,Homicidio
89.54001763493203,532.5695625652899,46847.30755359655,5.758969220493268,Homicidio
72.27174785462428,488.15906966299957,45146.364521708965,5.081874139386323,Homicidio
103.14658566673509,406.6367403704126,56862.60190374513,3.3872841288103483,Homicidio
75.28068134210567,554.4475298483683,50642.80019095463,3.922255222070694,Homicidio
72.84696290740033,533.9798874467338,42696.333682828634,5.216458589581975,Homicidio
80.45571839903813,467.4199826197091,71439.44089325325,5.633919022318011,Homicidio
59.74857413342393,509.3227157384714,43382.13535231612,5.852433334796224,Homicidio
72.07479261567299,494.26317792665503,55049.87278980457,5.865755194170122,Homicidio
67.99703592944223,483.2749382079526,45250.54688839044,4.346670767426288,Homicidio
97.65454240281096,520.2490855480478,37391.16045664955,5.917861947054776,Homicidio
101.22156197012633,551.6232630275573,34806.300340459864,4.5157659271337485,Homicidio
92.66911149186623,464.61652671906097,54438.19428146228,5.774634053429336,Homicidio
70.73069528421917,497.02373219691,17587.326599309275,3.9756123586657104,Homicidio
77.4743184860684,437.6108409017575,66324.11303931635,3.5698586220393675,Homicidio
75.59955513303017,506.53702886430455,64412.73289066115,3.5641378488205606,Homicidio
91.63163752154959,500.51165305097936,40184.91348952049,5.46210347426327,Homicidio
81.9905969557347,469.98915614206027,50698.02084990019,4.61468640313824,Homicidio
81.13517345251248,533.1065337260524,65860.16816145352,3.762184501173151,Homicidio
101.33033374656267,402.3956100238749,48482.14904964417,5.588317206484577,Homicidio
82.80991867735032,468.8650240089703,47918.77749642725,4.506999065341168,Homicidio
74.10635243055789,542.4801048510512,53570.15485965047,4.307090404739346,Homicidio
88.9959987543325,515.3649760438304,58128.6211883896,5.629628841923612,Homicidio
71.71004989077927,471.99094799015154,57472.93605123262,5.610370265433465,Homicidio
79.79098406035853,505.8663691654391,62776.648957884245,4.40842861116417,Homicidio
85.47097381170038,489.8903673783053,47823.1879677278,6.09877685198719,Homicidio
88.2541634898803,540.6754818000319,63054.78807154329,5.021003841632759,Homicidio
86.81952971294965,484.4866621703272,53241.66352488442,4.869856945632315,Homicidio
80.96995964992718,529.7578512718457,41817.79316766527,7.092387275685461,Homicidio
69.93982618500299,439.2905693606134,61581.10873500068,5.791662693962936,Homicidio
86.24119817052156,531.417275463214,49877.53227153085,4.102745628514168,Homicidio
80.75804558193727,466.14191442439443,59751.197334177516,4.8529426184978615,Homicidio
71.74502803207488,483.93070791735033,54129.31454275624,4.436275447196025,Homicidio
71.77779604433569,512.1843605745956,52449.665711087226,4.49305682462887,Homicidio
75.28961694381677,511.6024968678818,35519.15658502676,3.5925362256234448,Homicidio
72.81555778747564,489.32764241440765,53109.07565598004,6.475356216949552,Homicidio
88.5765962320202,492.0030735018286,49809.837920973114,3.997470635362191,Homicidio
79.8148686400761,485.56706805399307,53227.185603380894,4.172769056447677,Homicidio
85.19346514241172,576.6369456501288,48912.39851543142,5.401711722098941,Homicidio
86.90143991711112,479.93897640570816,52240.92481810417,5.012592400781795,Homicidio
80.97676098548831,461.3495108072267,50245.101742589424,5.49799829124545,Homicidio
94.51143607795042,547.9635413042604,71531.82457511556,4.23265243711195,Homicidio
88.72320636720679,509.1671002869176,71898.02933217672,4.191701714644848,Homicidio
71.60278157819224,470.0303677277989,28761.04275690193,4.474244978319239,Homicidio
72.40867338446301,507.5196893238104,53417.559757771596,6.876170839215886,Homicidio
89.5042383818605,471.15481721687985,41015.853286516416,5.491919171506506,Homicidio
66.79766792979358,591.5729382927177,61794.40120721287,4.530824347895296,Homicidio
62.868654709091224,567.6936187082706,48854.60154747382,6.237816311973462,Homicidio
64.05572341205632,470.03124885231136,50052.43699718183,5.046980593764742,Homicidio
75.49934528520757,531.142496617375,39323.79570617406,4.857620514978707,Homicidio
81.20295631711899,525.7219417029374,57116.1487808889,3.8753579081621305,Homicidio
64.65885829264377,563.8838410949254,53323.14011979592,4.251513463443446,Homicidio
95.51151975522524,505.78373171464295,61792.97184063826,5.067518481410109,Homicidio
100.60747924881987,587.7670421221602,47510.358515209264,5.971570950954355,Homicidio
86.45375949585147,568.4315778766174,40350.765394198956,5.686051459998439,Homicidio
90.58424486849587,412.06302567884427,38167.41487334225,2.9607678222398994,Homicidio
77.30593165555442,535.8771127897982,65023.57052096028,5.074094780419776,Homicidio
96.28615545571292,430.99492708925544,32966.17560644845,4.944452301103381,Homicidio
83.84065448939307,498.36526259529535,29325.578999601235,4.910879960487212,Homicidio
66.95530499495146,533.4836274415019,53665.98246096848,4.060120213672644,Homicidio
74.86133082663306,447.0393239055524,49373.20902726828,5.955142320501238,Homicidio
70.14273953664457,525.2023257758922,44697.423816275594,4.207127167737656,Homicidio
78.92969640045442,448.2378838790313,44463.50694652818,3.8021221074111518,Homicidio
99.6472513291639,501.7631775985864,43002.74492007415,5.213979910734222,Homicidio
78.8767195030917,488.95152002333884,56141.66700043425,5.757507710047305,Homicidio
74.69498852389472,471.209087967766,47249.48302848356,2.698078835264415,Homicidio
64.84808937801448,568.3437133722263,66449.67713501284,4.750963960443622,Homicidio
85.76556963055766,515.5625077271768,80788.80808455238,6.119574911434577,Homicidio
78.72082408519233,452.22297796997873,33935.536797424276,5.203463635867223,Homicidio
72.43649254715697,428.8873145201163,43534.27115757474,3.9184519963856053,Homicidio
96.87141635072564,544.0819878474725,49920.27358683383,6.479944138890026,Homicidio
80.77368307647619,456.9357899335868,65231.240772696576,5.538910043684659,Homicidio
69.62753845673544,490.4830660958196,41243.817466152424,3.617200269035664,Homicidio
89.26177547531641,595.4708320235065,36014.324261808586,5.562969236690571,Homicidio
73.49357430878173,475.6437308117652,44076.06075761131,4.136009230320184,Homicidio
80.48521627944827,458.4524941794481,52704.56825779839,4.949761890550863,Homicidio
77.6105195313359,454.6218168979201,44232.286694316674,5.755391225825756,Homicidio
85.00917187624381,451.12223776007244,50993.32305429226,5.751387123371789,Homicidio
63.305947188786284,527.1680096189967,43373.76241054153,5.570598668593159,Homicidio
72.36740843457483,409.75589496677406,33724.57562116838,5.048084946661382,Homicidio
82.59722501721483,454.78416874477955,56385.92458777374,3.33847993773104,Homicidio
79.33920201352683,439.44919001187714,43481.63892197841,5.047398671316414,Homicidio
71.39586634716048,480.7722227885087,60062.92809214441,4.423108130476852,Homicidio
88.35692112065142,443.5146572671191,55298.04177915283,6.4415686206579,Homicidio
55.283554998727105,460.1552372264762,55770.7212718054,4.796954613957007,Homicidio
83.71145873371309,469.80074066420894,50865.897874729,4.84432276460792,Homicidio
91.67782061659807,512.7210421650607,53376.02662075202,4.588123033877532,Homicidio
75.12393775927507,478.372090609019,53944.52142378297,4.5790155191797375,Homicidio
82.89774856896413,603.770039932272,58711.247034316926,4.6739764678321585,Homicidio
92.01213922163944,479.5962313489224,29618.75464822146,3.9919136890825957,Homicidio
61.29208078974145,482.42432579793456,50184.18379189551,6.676437312275283,Homicidio
83.26927373764163,489.0449735595568,58294.05581183489,2.788864690992115,Homicidio
82.35614558108566,538.5432596943483,35214.137542201584,6.143754043206929,Homicidio
83.38496407494414,479.2356043049599,56327.81866106285,7.270692857804396,Homicidio
81.81866255058495,512.4110293150168,45406.39100459756,4.150155630535208,Homicidio
88.30335816544246,457.1958087045566,50715.662372193925,4.522342553234884,Homicidio
84.78979825746391,516.6831052643474,60375.39944257899,4.489983601145253,Homicidio
77.30125064706628,451.0618142108846,45557.067399238884,5.377300493044852,Homicidio
87.56988616645351,453.8917337911187,58696.0592010566,6.3556378588049505,Homicidio
84.13434903223701,593.8397906279033,42262.10800896427,3.755345296688583,Homicidio
62.212797510957216,574.8022155744592,56543.65656354058,4.944415329089545,Homicidio
82.7996862631982,443.72554763508117,74457.51979616826,5.129221181975227,Homicidio
81.09394794604893,536.2883311949346,54810.09231736713,5.223884024279132,Homicidio
72.09525544554688,523.5734178567998,68820.24496475034,6.3454200461549775,Homicidio
95.93186626639397,474.43921617844074,40103.95179741419,4.874213079900352,Homicidio
80.55724912288694,554.7095759235474,33075.353702851804,6.529550319460614,Homicidio
78.4199210142101,478.655946502629,39878.956247398324,3.3451433281342307,Homicidio
88.23170583961914,503.66589835942017,37100.39100258946,3.704921227936384,Homicidio
76.64215300709871,583.4510762644696,47404.08648636395,3.496857046881894,Homicidio
77.54256935914056,486.3638215126165,23031.133570584283,4.945705133482188,Homicidio
77.69065469791322,534.8103182406709,68489.56094945344,6.126565029547757,Homicidio
77.3111130944517,444.6737045629165,75733.5980324986,5.059218434014488,Homicidio
80.13929291912946,498.79374564449984,51980.84760767855,4.855639588076057,Homicidio
74.26337993119763,472.6570529379804,49672.46729784002,4.456575228866235,Homicidio
72.87154217322836,505.3215113845948,47450.227825791444,6.503992988582689,Homicidio
53.49030191606988,554.575342596123,62460.85192497629,2.9266097675918505,Homicidio
76.57312405919652,481.4279567002104,35924.88305282179,4.222183312409125,Homicidio
68.89424154534171,587.6135221711811,59356.78393147461,6.2715550949941585,Homicidio
87.21672064043236,443.54741143913856,44754.79733720226,5.489374561227918,Homicidio
67.77872191108054,535.6499215086194,47596.74601841865,4.625179192450402,Homicidio
87.10959968203491,522.213165574302,46390.3383418092,6.159329803364248,Homicidio
69.18936672400102,530.7967803472131,55931.01257968384,4.690453560686009,Homicidio
83.26133022242118,437.44432118073485,59240.27019206901,4.8150978635570105,Homicidio
74.7727697948096,552.4504612918445,42956.56309457241,3.5915387036364406,Homicidio
64.43370826476097,530.300497567282,37195.706475037165,6.754794181984365,Homicidio
59.18070592116278,584.8228184145019,52110.17467202619,4.903286888129608,Homicidio
74.5508091319105,519.9568057176035,49623.652975751516,6.103301882016521,Homicidio
81.1422764866204,507.51508807309386,46363.87787786144,4.9430543762789325,Homicidio
83.0780176889206,414.4915803671687,36518.14577894287,5.743264094022715,Homicidio
81.70865438127942,490.80083318236603,50184.33933065393,5.347581705361671,Homicidio
74.60240319690638,461.08476372988434,51958.452550976814,4.021627222384968,Homicidio
84.08252755714472,414.87081978810795,60291.55637325643,5.472597482413043,Homicidio
82.56029734313876,549.1345491972756,66654.74444462577,6.014370065018131,Homicidio
61.59125768668355,436.02115166321494,43751.81422304321,5.026091050210834,Homicidio
85.17659020469122,463.71280934232675,51867.66764477079,4.2446170676466775,Homicidio
73.88482197008052,429.6669451575889,40767.66753889096,3.6483153943836664,Homicidio
70.24126747022667,552.682089830392,40506.01111168057,7.63238206483739,Homicidio
84.93317900880889,509.2418061847437,41416.422198187865,5.700309879408992,Homicidio
74.24362173762226,506.1004907322681,75600.84538268794,4.90394010027535,Homicidio
91.49273326285676,464.84117874370565,49650.115095030385,6.77080063563551,Homicidio
73.73032942212232,590.6224278998465,57077.51935455475,4.437533224105732,Homicidio
86.3240773905552,548.6277224813365,56218.09962217196,3.429775280109544,Homicidio
72.72862824175131,487.62406822242474,49255.665708999535,5.620672097550678,Homicidio
81.77701000933254,433.2327820644949,53801.978510059635,5.6105857452838235,Homicidio
85.5979044793104,554.039036277731,58339.22154548904,5.459180079228437,Homicidio
79.29834288541353,416.9519533242004,54296.18219132586,5.207687687163111,Homicidio
82.71578837195374,436.16257120898456,39189.43459591738,6.053152853332904,Homicidio
79.60444846143345,534.0750348686312,50283.18376130461,5.0297561394957455,Homicidio
89.38283805975998,474.1977635891313,50961.20776940983,4.537724711294958,Homicidio
75.65503772567685,484.541393826568,52221.337716337126,4.5212513783365225,Homicidio
92.55756125573521,455.2696348890248,48131.28355838641,4.560268941725825,Homicidio
94.46977884353733,509.8277388255787,60318.44539468635,3.514439626963028,Homicidio
82.67050265869258,544.4815397811718,50822.839892754244,6.065480375065351,Homicidio
74.82711549899628,570.467372009279,72988.9812361925,4.637161439560341,Homicidio
75.54497478599228,572.6692238558851,65795.72145730713,4.477139972846731,Homicidio
75.79813182904142,485.9107695569746,36555.49488965723,4.081348053515802,Homicidio
69.95859233247933,461.61012174479356,49653.15112613219,5.234214732536521,Homicidio
95.50500492814076,450.08229796306046,59843.223984765835,4.786011155774491,Homicidio
79.50536290347567,533.7409746083301,38772.77978437701,5.3824097461840505,Homicidio
81.66452208213056,524.6225632004075,52891.686439078185,7.455300139910895,Homicidio
73.62260015748684,473.45015224990914,43768.594735752355,4.444522880839745,Homicidio
73.62612872693482,559.4508265553776,64205.04247989855,4.429253706250524,Homicidio
71.67644426895771,523.5707778193203,44477.76955719029,5.6329318177555106,Homicidio
82.029230208513,424.2127942501384,65475.052013300614,6.7958776730955215,Homicidio
73.87211309515614,480.6149220032008,52858.65390724905,5.3344567899870245,Homicidio
86.5854427267283,600.5102269383175,48230.5277250595,4.201702755461547,Homicidio
66.20680771985472,463.45349800290404,49668.73027126203,6.794557863517788,Homicidio
74.82388700963828,511.18939758194495,49835.77103927248,6.188393273448084,Homicidio
105.26932425873622,473.45656135398394,45105.605574817775,6.044160877069072,Homicidio
86.81891489626311,592.3353662868017,55839.28185325964,4.64070790921294,Homicidio
85.9065483069231,555.4351790291454,58204.82181197364,5.507274031107298,Homicidio
90.66674689589154,558.4647795222836,63821.589910375274,5.648709887589643,Homicidio
78.32881919683146,507.3356843216661,62065.089665083564,4.183064329012764,Homicidio
83.68673308872901,480.33305938363196,50287.44822934818,6.278451862607299,Homicidio
81.91099068019903,502.32182740780746,36401.43859020081,5.746253566027221,Homicidio
86.45484181141076,608.162736165273,46922.21765046999,5.219150327663939,Homicidio
82.49383683710755,578.8726639881737,49047.04467613048,5.2790215257703395,Homicidio
86.0789650971654,509.33045615781793,45535.66385449472,5.1940899928983075,Homicidio
90.73631749859771,448.674235029447,51329.69674146876,4.299879185060827,Homicidio
91.95046628924842,423.8406547608113,44410.78152728412,5.377211875064521,Homicidio
95.65524029234341,496.7124869463506,44448.00473306802,6.88115706944059,Homicidio
65.51986099583756,390.0597021689959,54400.14450053332,4.497945775647389,Homicidio
69.78767182869287,535.4178223649676,52438.00713771199,4.435921369263272,Homicidio
67.19695601329106,543.6228664140073,56502.01177958661,4.900824136220617,Homicidio
98.46636996047665,446.49576168369236,34744.748290752614,4.3080919301187555,Homicidio
79.54413983644503,512.1669724661346,47587.6394214367,5.352055396514297,Homicidio
67.48460575809555,572.188230203663,49178.488216074315,6.117295831588128,Homicidio
83.42725346377703,522.8376609576892,55697.67280232204,5.447708560017315,Homicidio
86.42722759867544,566.4576265066215,51965.2116970147,5.709003757588512,Homicidio
79.10264305712774,572.0058607724736,43236.076979407306,6.800940432910815,Homicidio
79.59842049355656,428.4612448940976,51281.0441491079,4.318948342525119,Homicidio
88.40643548988724,467.36880103488045,45538.165667852205,3.110459269054469,Homicidio
75.47693680750923,378.8060336685522,34160.97176514276,5.760414656144297,Homicidio
87.85800158650832,521.2728780892483,40330.23856870787,4.9522886438580205,Homicidio
79.96397460909432,442.0817655403729,65033.983017671504,5.877362290575672,Homicidio
77.79035826170336,501.34429194972654,52083.82807947553,2.9582651315757094,Homicidio
77.52822617479403,465.90078760011005,39983.79990105084,4.718899707114045,Homicidio
97.97686526849523,532.0421430633505,44288.21010217203,5.572582781356159,Homicidio
93.99355436586002,546.2316841456384,50596.303699201744,4.353063222294426,Homicidio
86.9822331361359,519.6742692710875,58951.932200277326,5.635171801681969,Homicidio
90.49552715319335,473.2382394219716,63173.94065634326,5.1975996046924,Homicidio
100.75260872625265,465.54060909552163,67359.63803165249,5.197910783462648,Homicidio
73.48581996385552,475.8057082972839,46796.5269180568,5.424165946401916,Homicidio
85.228354880355,471.31499980307103,49756.45407739017,7.142270358611864,Homicidio
97.27543170100711,521.8161834837016,50380.034781682,5.120031326718261,Homicidio
86.13517972730416,448.8603717400797,47426.23462576655,3.3314159261224106,Homicidio
83.9922312260528,532.3597969851371,45168.135377006256,6.573986763290033,Homicidio
67.7423433699766,426.78125598950896,52244.51818559972,6.047098302612154,Homicidio
96.83927691457869,477.055786856553,60786.808334312955,4.961491530499293,Homicidio
78.2737270005918,544.1829968743336,56523.2287841342,3.4236078430157506,Homicidio
94.76540349725896,569.0045677073725,43744.37298490471,5.395803533437409,Homicidio
84.94030186282738,513.0336882911954,44496.9484615458,4.328376632061948,Homicidio
79.74445929008554,558.6364509629682,55436.001545944324,4.629385667913894,Homicidio
87.71698710648344,357.5728689684962,61487.65700372103,3.2602862212219,Homicidio
76.37559058596868,444.0165052686928,37053.18524279094,6.16082678737852,Homicidio
75.32298798688109,517.3251940865358,49530.79421120816,5.477040827223122,Homicidio
80.76821891060256,435.8503887905715,59962.6681944714,4.506243416838688,Homicidio
64.4341810134025,478.59424195170436,65007.59790634311,5.850221742113493,Homicidio
76.5134786559214,482.53711478407854,46783.64948782617,7.076747983560841,Homicidio
83.81935452231554,521.5020823595535,60302.83454031842,5.238789159026513,Homicidio
77.40957854179297,490.1825075457511,49283.98740585936,4.962777763490158,Homicidio
87.2762954363698,502.59729429036497,57326.400772155794,4.919283419891418,Homicidio
80.7863519031609,400.0899657733946,59163.276747024815,5.346488475897993,Homicidio
89.98010109859652,355.18723109031555,70883.74704780728,4.860410371844826,Homicidio
91.08182816737516,448.0047036437235,56127.7390506257,3.9465844368263436,Homicidio
73.76231039304194,595.7015676933393,48093.17599236654,5.217432873179723,Homicidio
88.70067730688754,524.7840943986303,51504.189051435766,5.3649610024662255,Homicidio
104.03415585238275,497.1190601483207,52010.99046714968,6.050654396007612,Homicidio
91.05525932957984,559.351515278019,56387.302220291844,3.8569950872695165,Homicidio
96.33431532301096,442.6827303490656,53026.354652390335,4.245724149980642,Homicidio
79.35861653407008,516.438120515174,53213.57215450273,5.421920754235285,Homicidio
96.13711269058646,522.676715075699,47558.433647093516,5.964087168288358,Homicidio
91.89470488924641,438.61960924315036,55974.00069849858,5.701172742310899,Homicidio
77.02436496640009,568.785340665581,48499.44412967473,5.125576453471543,Homicidio
78.26928175716131,500.77895237907336,39037.24913104798,3.5599491174057056,Homicidio
95.94505063224972,457.6519325840836,40086.076505436926,2.846609886396285,Homicidio
73.61038252310497,433.8455103296251,66420.15160136369,6.009817089342635,Homicidio
73.11849654822277,612.6217902672154,59817.65486991595,4.675168616491377,Homicidio
55.005942851264265,614.547128629537,36104.275332364035,3.354601253043108,Homicidio
90.2257043200964,621.9876203169637,63842.72818510518,5.56390912005236,Homicidio
85.94754341665286,542.6707779390154,57589.28589786765,5.281191423969376,Homicidio
81.04201103951875,496.8703436050239,42460.35411133324,4.719324923133226,Homicidio
63.07043185804615,495.0830186602625,40114.088928490826,3.896410682784229,Homicidio
81.79894151153478,569.60011431723,59183.166060023126,3.4294993963768228,Homicidio
70.10371863429663,547.0385593994108,40175.1260646169,4.775366850002976,Homicidio
85.50052099024552,451.58277725681825,51053.7550614596,3.6659745050817953,Homicidio
73.98632356048786,515.9890967071268,34070.06266468331,5.440474737960399,Homicidio
79.80362201073319,527.6244977208573,52239.141340646616,6.364140429973844,Homicidio
81.25224502647907,478.52972294373734,51222.975030322836,5.543298029036388,Homicidio
80.48860070325705,502.0295845601941,42980.08312193245,4.337099082449052,Homicidio
65.97394728200307,587.478837159347,37561.36764608715,4.307094802204093,Homicidio
72.81592734430802,544.746218847222,47050.50321707972,6.247742072673734,Homicidio
73.26509375756132,513.9497081111901,41646.529467402426,7.145149127773388,Homicidio
68.12401580970487,515.4910355113514,56337.76880932099,5.4137990974514985,Homicidio
78.14712341122292,493.5089650133287,50438.1147197911,4.852997998371511,Homicidio
89.6387911679491,610.5261500795675,44425.08214992166,3.630197020420922,Homicidio
79.11717951648745,628.985466882716,41963.254320302694,6.6391168054440675,Homicidio
96.77700814076441,472.32058791460025,55689.83079185276,6.628396623128538,Homicidio
76.20872259012513,489.8209819948819,44183.19086051356,3.985243269307133,Homicidio
73.50722454933992,438.8029866618872,50340.83468259226,4.230026768941358,Homicidio
82.33785911790747,422.20521768981865,53308.80232214457,5.833528961608924,Homicidio
60.062643574285445,518.7028284923786,62276.68992473292,3.7903589813087946,Homicidio
96.72572386837703,520.9509504683023,42949.88144241591,4.944230922342294,Homicidio
85.58326912521723,503.80026957062057,55387.55992446369,4.079326406920634,Homicidio
81.69360824036077,429.314275154751,48887.739386513,4.09609235853521,Homicidio
72.64470057410233,561.8046587605219,60913.10120594269,5.609138120907177,Homicidio
69.07687235327421,484.1795775152599,62130.976999791834,5.141716913639905,Homicidio
103.19329539981695,519.6658919697186,51920.49116490032,4.690883535797498,Homicidio
81.33540904782282,492.3765081809728,57081.08676688591,5.956702316794584,Homicidio
72.14010539492051,433.4383523221111,31637.946268967033,5.507991326912544,Homicidio
68.96633393826127,392.35547035237585,53885.786045309644,7.492999517432791,Homicidio
79.93929088460106,541.924538722582,50818.29358547565,4.901110346808857,Homicidio
89.19076482987768,485.48627279056745,52673.92314071903,5.321697806196013,Homicidio
73.31909546356951,549.6021174768262,48250.402433045914,4.244254840507155,Homicidio
85.36509843570404,455.0766009104481,50281.81157369128,4.990881003355796,Homicidio
90.85895565831578,523.7349116439976,49749.73041254856,5.817766299200287,Homicidio
93.90207549017313,527.8905153175931,50103.52619843381,3.6881637676498404,Homicidio
69.34886336924627,484.7387647822666,43904.87797840717,4.813028697014554,Homicidio
80.56649924897107,526.4846377178366,49295.01221940909,5.486501643826202,Homicidio
80.6447441481012,401.22667168230646,40606.646061812455,4.855912444278385,Homicidio
67.90305257158893,529.9964364998102,65307.508323436974,6.218761851697317,Homicidio
77.86557129069791,574.5363068424977,51486.67457202112,4.662914028881961,Homicidio
73.8659733645906,484.87651567559357,46118.231814587714,5.170416222375488,Homicidio
81.60573981049865,500.1523010076707,54369.3816974635,6.190646274786341,Homicidio
89.49554135441323,425.75510157750483,24460.788650980452,5.934319911239274,Homicidio
66.33121301584579,488.7617299053658,38298.86973940641,3.1980195624199803,Homicidio
85.41462728204787,537.9577580151323,44234.8959927328,2.40895770785509,Homicidio
74.53755551747517,519.5902002701273,35210.88431225871,5.183359919779155,Homicidio
79.84690150827005,528.9645749800544,51195.80368414153,4.026931059118445,Homicidio
91.96571501664491,492.0735213486515,49726.95460490068,4.066732040926804,Homicidio
75.5671774880849,455.759864298655,48270.53940076577,6.7117084801423434,Homicidio
66.28098857068643,419.32193010616294,64711.70327493609,4.7906763228481335,Homicidio
73.30927261340084,551.9952343698038,43943.84460263136,6.826009713546936,Homicidio
86.7792587133927,475.60442959271484,71573.08213265504,4.3942850769966615,Homicidio
87.42095372009307,514.9646290203247,63017.41289398798,6.561511196726853,Homicidio
80.32004149065767,462.3291064826908,54599.72142939117,4.322284630247894,Homicidio
100.13387247526623,506.8267665541369,46346.78448687891,5.184680305864909,Homicidio
66.52873710470304,451.4192980744674,62004.139079444256,4.343105721028604,Homicidio
69.53089017318061,526.8326376263643,61857.04154662997,5.718953310665067,Homicidio
89.96047685805816,462.16024557152696,35781.89333258156,6.501333651955487,Homicidio
76.77320161157864,487.4583491772476,63281.941418490576,5.55623000940066,Homicidio
84.55887772081607,608.2501172450542,43564.817696198574,5.927840128081237,Homicidio
80.57013124897084,513.4296139431628,65284.68426412532,5.507835756289624,Homicidio
85.38296079049633,553.6253668654902,46350.47270457115,4.160790332660993,Homicidio
69.55190805978967,401.6821705311999,70562.07129940322,3.896791634278317,Homicidio
77.78746376414227,486.15933500555394,53074.06697809101,5.815737212539297,Homicidio
88.60473488359746,470.8461280715531,48328.782862135886,5.2825799504883,Homicidio
77.51308873816453,580.3672788009997,54909.749516382515,5.734877786049817,Homicidio
86.62881268667412,558.6736928742663,51810.21558703707,3.7031680520441537,Homicidio
83.99687951752642,467.4321553104086,44713.83318250243,5.586364018755093,Homicidio
92.38283071433636,501.06357883680306,53088.33012598964,6.702214944635238,Homicidio
82.40753179488568,630.0841557090198,55655.09645631544,3.239237240844182,Homicidio
87.53341621104532,519.0579192441389,62897.527540827454,5.6731813512699585,Homicidio
